Cattle_ID,age,weight,feed,thi,temperature,humidity,predicted_yield,baseline_yield,predicted_decline_pct,alert_category,severity,recommendation
COW00492,93,407.9,21.4,69.0244156296508,37.4923683312645,98.0,19.918555347487573,19.632768469167054,-1.4556626528211856,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00493,77,497.7,20.2,64.67346153805588,42.0,53.16471571759375,20.614387389406254,20.406277417018014,-1.0198331039775252,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00494,43,567.2,14.1,40.680900932458385,22.272620046876707,82.09217333587696,21.243916546751016,21.025015929365402,-1.0411436458408494,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00495,56,468.0,29.2,73.68126259813995,40.54929291322283,95.0,20.11319130958313,19.54419528007462,-2.9113300463621616,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00496,24,622.6,16.6,60.31112327264804,38.08867982529427,56.73671775521015,21.68849635271244,21.602441588498678,-0.39835665733071357,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00497,52,453.8,23.0,47.69439042723529,25.699651672705883,95.0,19.774693349267228,19.42316313811901,-1.8098504792884234,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00498,112,527.1,28.1,64.29387193914675,42.0,51.789391083865006,21.514739861107827,21.07919775364161,-2.0662176642418726,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00499,57,503.1,24.9,64.30615793044257,36.313768281070104,86.0424508635251,20.507307756861927,20.146256048305908,-1.7921528828498121,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00500,24,563.1,17.0,39.04846190169984,20.75912108668562,95.0,21.04908154080197,20.701079169646903,-1.6810832338892236,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00501,82,498.8,25.1,37.579330556441015,20.29175528573355,83.94656749967822,20.712124796211974,20.42500427459227,-1.4057305338088457,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00502,115,528.3,27.6,48.99648700018115,27.63864669218337,79.2042411149589,21.485432125718425,21.166428646856914,-1.5071199973495806,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00503,105,531.1,29.4,50.316318432181646,28.999374042473296,73.40601841575571,21.375585140870243,21.050037027340018,-1.5465441372259787,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00504,41,491.2,19.7,67.66111015390544,37.12839038597477,94.85228596930854,20.053212698724348,19.827885253204737,-1.1364169332339233,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00505,61,588.8,14.6,37.742689471518304,20.0735786046502,93.13040244947676,21.7983583634293,21.46095860949551,-1.5721560256143785,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00506,69,569.1,24.9,65.39973562896029,42.0,55.79614358318944,21.544563762612785,21.195456232507375,-1.647086650439662,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00507,38,542.9,18.1,50.91696040301034,27.93409869025717,89.91866935007083,20.81979779318842,20.579498745332998,-1.167662297459591,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00508,41,515.6,28.1,68.24548686426553,38.736988246834756,85.69629099241655,20.54000916717525,20.0611229364016,-2.387135716638746,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00509,37,613.7,26.2,61.84058902077211,38.57760600764111,60.297550593105946,21.850990801138025,21.50828399565495,-1.5933712124700805,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00510,119,531.1,27.9,55.94114063243355,34.804130930832926,57.330723506044905,21.552116427758502,21.242647945347326,-1.4568263015391074,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00511,92,525.5,31.4,46.31419877340453,25.472464332959003,86.12560871974257,21.176880497736942,20.78902392912407,-1.865679552513814,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00512,102,558.4,24.5,57.2409585250972,33.907846160185194,70.3034127106262,21.66496340715595,21.387426380539495,-1.2976644392753385,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00513,100,685.7,30.3,78.83051667095151,47.53683756249277,73.6372219435224,23.611431709368425,22.941718560815374,-2.919193463112766,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00514,115,442.8,25.6,63.3732182210423,42.0,48.45368920667499,20.60321934480478,20.2450752747758,-1.7690429162059378,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00515,23,611.6,17.3,58.92699783409411,39.14542553637575,45.303958861058405,21.502403721470884,21.399021015345504,-0.4831188588078082,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00516,107,398.5,28.4,64.14167595321783,41.02806850132438,56.02817625099736,20.02353918902047,19.588618212837552,-2.2202738930196237,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00517,19,567.4,26.5,34.19405570772581,18.0,94.27932521460583,20.97215252700029,20.597646137783393,-1.8181999375643196,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00518,63,676.0,31.6,72.41608035998948,41.30751260057043,85.36675470718228,23.221131673700384,22.583988562964578,-2.821216052954683,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00519,76,589.1,18.4,49.48578273335388,27.467582372345927,85.03269020130412,21.82426824871869,21.600295972026835,-1.036894480436312,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00520,50,563.7,20.0,58.53587954917251,31.894788313812864,95.0,21.246737555961257,20.979568244058648,-1.27347383318182,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00521,27,505.2,28.8,64.22726254587312,42.0,51.5480527024388,20.15909747259598,19.70398675516085,-2.309739257797294,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00522,32,552.5,15.1,83.78984338882856,51.54091830324204,70.42666132450381,20.675630662314717,20.660086353139576,-0.07523835529747754,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00523,101,529.8,25.4,45.84816851172521,25.51484361789397,81.29933202894877,21.30867562366531,21.01881280826781,-1.3790636894747923,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00524,46,487.1,23.6,56.53952712744498,35.747415772340375,54.06553482940544,20.013935178773487,19.791315506994405,-1.1248351414558901,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00525,45,526.8,17.0,59.102256788174245,38.621520592516674,48.73781672405866,20.54831386196078,20.4545634459122,-0.45833496420728803,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00526,111,565.9,17.0,68.74342546381044,37.72767169360597,95.0,21.79692250818381,21.66450883746494,-0.6112008894929689,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00527,27,488.6,28.6,54.1009175311363,31.197729855732444,75.85985580189408,19.799032720934246,19.442430111909236,-1.834146281984461,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00528,110,485.5,14.3,34.22,18.0,95.0,21.24444645826088,20.851488084838703,-1.8845579357374598,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00529,111,441.2,27.4,56.61026053324347,37.2722967812696,45.4367272671028,20.415030618330128,20.11334455601814,-1.4999298673164674,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00530,76,581.3,27.2,34.1252839510294,18.0,92.3689986397056,21.762004009399618,21.40576597965007,-1.6642152870783258,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00531,29,593.6,25.7,53.98717139569488,29.29552651182565,95.0,21.53042802661658,21.138631091752877,-1.8534640827170674,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00532,28,568.5,21.4,62.650077982391814,42.0,45.83361587823119,21.038366876979957,20.79856558188898,-1.1529703533968325,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00533,42,627.2,14.5,49.0371089133183,26.92752411186789,88.56570160829394,22.02803319695834,21.83485489994888,-0.8847244366616445,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00534,74,557.0,28.4,45.31156963081904,26.239454145310027,66.89502925866198,21.273057546465697,21.0416357331015,-1.0998280566188918,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00535,28,581.4,16.3,67.05272240804126,42.0,61.785226116091486,21.13191398446005,21.045282715204785,-0.41164222133578027,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00536,61,574.3,19.1,56.5278295201996,32.313790963433014,79.69723872850844,21.439987139406895,21.249728879101752,-0.8953444130398017,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00537,24,542.7,31.0,70.80619835619305,42.81669501641609,70.91902253734308,20.826981929026513,20.23089835646564,-2.946401895051625,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00538,70,507.5,19.4,86.19819315356011,52.0,74.99519455734075,20.68828835097584,20.478033138571583,-1.0267353850904164,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00539,14,727.1,18.6,59.13285783061823,32.23591876035327,95.0,23.26226474221551,23.030582535931636,-1.0059763183254737,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00540,88,513.8,31.5,67.70504571713695,39.11445631599272,80.9788425383732,21.161246467584654,20.58382680783641,-2.8052104457486817,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00541,17,496.7,15.5,54.19114367330547,30.55251880572271,82.6442537494388,19.794114957772745,19.654454032422933,-0.7105815563201126,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00542,33,584.7,16.9,43.17382435285344,23.879815922975055,80.90844460264928,21.34756694600673,21.135866218737288,-1.0016184105185404,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00543,30,570.1,21.9,42.37568731252627,24.131146526127928,68.55071058392805,21.004963559178297,20.837359307471594,-0.8043449711336746,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00544,101,437.6,28.2,71.41992732983616,45.92168647089577,58.0,20.438702576190806,19.90874510005982,-2.6619331026011905,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00545,17,639.8,29.9,75.51262842482464,45.06427195857941,75.20547329188724,22.292828091335878,21.68338296585273,-2.810655175176818,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00546,58,542.5,27.6,59.14019849093448,38.00395168967831,52.266829306326066,21.013923141746368,20.670404428404943,-1.6618867547137424,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00547,75,461.1,31.6,70.17470735810755,41.909057421618925,73.60289053342939,20.295793556062403,19.688600990235244,-3.083980248918153,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00548,67,645.1,14.3,42.27712956481909,23.074094895378153,85.51732184148742,22.50876676788136,22.27738756451223,-1.038628082844489,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00549,85,600.1,25.2,75.97141982042831,45.48936465899523,74.55902797462079,22.15905685414949,21.733033315356888,-1.96025806711283,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00550,98,448.8,16.1,62.94553066750806,37.19868321833047,73.62962120262728,20.377552714556224,20.290430323171577,-0.42937675543112075,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00551,54,692.2,30.4,64.79911399290526,42.0,53.61997823516402,23.268759080003747,22.76156783991798,-2.2282790168622877,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00552,101,602.7,30.8,62.193072610207786,42.0,44.177799312347034,22.353593203844138,21.863197995217053,-2.2430168209351953,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00553,46,549.2,19.5,48.692380908432334,27.44681646602343,79.21417276412099,20.949206092082346,20.74026005812589,-1.0074417262409927,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00554,118,677.2,28.9,71.84894509084344,41.98681582319763,79.23891097972893,23.516631852561318,22.98654145634824,-2.306090271212505,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00555,66,562.7,25.3,76.02086335540474,49.0,59.01983628729697,21.518715328691947,21.043166179207567,-2.2598745142936827,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00556,91,547.8,15.8,74.7209643750225,47.91329165405441,59.648963337090066,21.369066925091367,21.282923058022952,-0.4047558074309806,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00557,106,497.2,24.8,63.3705424607144,35.22765375278139,90.20900616796652,21.108748759915194,20.741305769074987,-1.7715518730168833,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00558,97,596.5,31.6,40.97886118138629,22.752235486309264,76.35168815333326,22.041041779669044,21.76656285594143,-1.2610117892485335,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00559,103,588.1,19.5,64.90753166392429,37.80915318632781,78.00456927902442,22.027004317113946,21.83901531777613,-0.8607943014024038,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00560,69,551.2,14.0,74.1184396651966,44.37024705405925,74.14767713414417,21.05291812905321,21.071458868658887,0.08798982415618611,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00561,16,486.8,31.6,77.8220128434159,49.0,64.22547064571067,19.935029062376486,19.195228136829634,-3.854087694469262,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00562,65,560.4,21.5,39.75809696734089,22.088648222497213,73.96850817939972,21.276178770164854,21.077357392258676,-0.9432936691541866,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00563,31,544.4,21.8,46.9335044999469,25.99413664477367,83.99241342836584,20.73620852674087,20.468153003049682,-1.3096224346732666,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00564,108,443.3,26.8,47.23838625363096,25.734629284482494,90.43686007515484,20.468199611803012,20.100327511677406,-1.8301796322069293,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00565,37,432.3,24.9,39.16614969660233,21.034910554433388,89.49964290155741,19.10924935151529,18.77593249117414,-1.7752346547785718,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00566,36,595.2,19.4,41.60420141224574,22.219543664140428,95.0,21.63163185015737,21.289991218502983,-1.6047006696624098,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00567,38,341.8,15.8,57.24075008979587,34.32554123574546,67.15158671422111,17.87453653659043,17.794833473277443,-0.4479000235246792,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00568,81,566.4,28.9,66.51557183151886,42.0,59.839028375068345,21.716761994701436,21.237663084762687,-2.255892788328892,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00569,73,511.8,22.7,55.16286676098885,30.4527510558628,89.70839867998318,20.794059568019247,20.48602964254863,-1.503609683502808,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00570,114,654.7,26.1,72.42443637338151,43.80298342988163,71.36027430520059,23.12717141350389,22.690309063539324,-1.925325691867961,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00571,56,510.5,29.5,41.811117479030415,22.732274817030365,86.7145861612523,20.50007449463209,20.15611518455337,-1.7064762079863136,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00572,42,602.8,14.3,78.47405540641586,44.32457631962955,88.93824950582187,21.43331428614684,21.47191966890318,0.17979474286247119,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00573,17,518.2,29.5,49.84784019894476,26.930194399397006,95.0,20.185085068953136,19.74305989809296,-2.2388888710349977,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00574,12,559.1,27.5,43.64723646869642,23.886851259322412,85.77930905411625,20.7383306024024,20.406948831483085,-1.6238673093944893,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00575,52,608.9,31.0,68.67159582580354,39.512543257100994,82.27586114473027,22.103649642212517,21.530425071052797,-2.662393191346735,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00576,111,513.0,18.2,40.66026196553433,22.2775707794922,81.72830841077618,21.310797045659875,21.072274171124903,-1.1319275394670847,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00577,68,629.7,19.8,47.62689331901649,27.11091342970957,75.03915928618491,22.237852845266502,22.04671800811071,-0.8669536984392752,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00578,108,470.5,25.9,59.76787517491643,32.29206470500923,98.0,20.867030622991265,20.448084773141076,-2.0488268436782016,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00579,22,573.6,30.7,59.49459993738886,38.42032496535932,51.449511956744395,21.12987263473522,20.706242366236754,-2.0459060654541137,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00580,22,623.8,31.9,57.379461687922735,34.507447465945184,66.51020094826313,21.919813956690263,21.488147938635887,-2.008856320642861,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00581,102,602.8,21.5,50.012782300523334,30.152576466636635,60.24869104628708,22.13703935721869,21.98665084207704,-0.6839991967027699,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00582,23,703.3,23.7,70.19603635169467,43.90487509606595,63.28491889576435,23.09335312769882,22.749181263097395,-1.5128978077102193,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00583,17,488.9,17.1,73.85700759934485,45.9666655042684,65.52378867236803,19.62181203190025,19.505370599514016,-0.5969711356785831,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00584,55,439.7,26.5,45.1602898816634,25.65920420219336,73.12174441515944,19.43294989681389,19.185442214681817,-1.2900806734736967,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00585,111,470.5,29.1,42.74683451115329,23.326322687431993,86.10238090573453,20.736367155257078,20.394388480880167,-1.6768273032433283,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00586,86,602.8,28.4,78.80159264305766,49.0,67.05662613600481,22.355327948756887,21.74839929002892,-2.790681974494681,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00587,22,589.8,20.2,60.07552434067279,38.17801178702452,55.23218269333944,21.214497563657194,21.040403262070814,-0.827428540308522,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00588,102,558.2,31.3,63.42272229766563,41.40212898778699,51.48119658906691,21.838469358467975,21.32662798508529,-2.40001079280157,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00589,103,460.2,16.2,69.2747404986022,38.9408323688737,88.514009129757,20.572152051118916,20.48324047937665,-0.43406985253034175,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00590,98,611.3,22.9,52.92651541577242,28.689437380441383,95.0,22.384032142388428,22.042790718751352,-1.5480863017348736,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00591,109,452.0,24.0,52.709729305857515,31.89149608789703,61.7244653132352,20.521452194481352,20.308815379523573,-1.0470173222027073,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00592,37,642.7,23.7,80.34524735648742,49.0,71.51805594360528,22.32447362857017,21.92403983562016,-1.826459885825527,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00593,117,778.6,27.6,60.62746249850719,33.08997857057554,95.0,24.697073331396503,24.246443036605957,-1.8585418657499948,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00594,46,579.3,25.0,47.74099097866992,27.72540769850748,68.74585023683726,21.32329926352341,21.10087415312961,-1.054103772098043,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00595,98,596.6,15.4,58.36634825546633,37.211969027451616,53.46655090942653,21.98455761681106,21.932090271328313,-0.23922637939958094,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00596,74,510.6,17.2,37.389825624766786,20.530357448837357,74.47428153741292,20.77212067283841,20.57972993061772,-0.934855524680412,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00597,96,405.2,23.6,49.70896510362857,27.837808645361804,82.14671363957287,19.87564913079664,19.593901349552628,-1.437936101737309,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00598,79,501.8,26.5,50.15776037633206,29.4077935854734,68.17474833780238,20.625168989062043,20.368010606221873,-1.262560138109982,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00599,81,462.6,23.3,50.48242847017891,27.710213907340545,89.51214027999804,20.315125980221293,19.996089018989313,-1.595496804045061,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00600,78,434.2,20.4,57.72771405239714,33.77713101767829,73.82934669328878,19.84717763652462,19.64854835677992,-1.0109107102365746,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00601,96,687.8,14.9,66.0860537283114,35.84160321815247,98.0,23.08810442793637,22.99444751673285,-0.4073022895434386,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00602,91,571.8,28.1,39.0911204890914,21.02882762700026,88.52332143303386,21.760645466592518,21.4228917166106,-1.5766020500399327,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00603,26,580.4,22.9,42.50103950956493,23.39511867175026,82.09946796319223,21.206174509679666,20.939074466337733,-1.275605776040061,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00604,101,525.3,23.7,47.32767000940195,27.720947972745464,65.69285946548152,21.180848797031338,20.992018675236366,-0.8995329354281146,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00605,69,536.2,22.4,55.58209753039532,30.206912874511612,95.0,21.116255581853505,20.788786561878815,-1.5752195011477081,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00606,46,627.2,18.8,38.182393879872414,20.737648272718346,81.92747590693718,22.090211823107133,21.837029059994855,-1.1594194540689855,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00607,67,547.4,19.0,58.135416601187835,38.827599290060746,43.69376229895038,21.099461087914435,20.961001854427735,-0.6605563724877574,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00608,116,592.5,15.1,52.63328338339389,28.521876219082223,95.0,22.26607566796498,22.05906395073884,-0.9384428899087879,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00609,104,534.3,26.7,72.01951471067039,41.70804826989928,81.48907558245301,21.54115019821039,21.089213998738604,-2.142973178131798,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00610,102,522.6,18.9,51.23155598940292,28.876588712968964,81.02934504534954,21.283168287904935,21.07918783193454,-0.9676865047967789,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00611,61,437.4,19.4,39.499204267202046,21.502716414637774,83.02501171719054,19.705171130817426,19.446239697908403,-1.3315244331626386,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00612,96,391.8,31.9,47.32588615473168,27.216780248891023,71.40999360124614,19.458893361838392,19.14210266634714,-1.6549419936410041,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00613,53,529.1,20.9,58.66337831715267,34.9715803139388,69.44587556222749,20.723781091866947,20.523170473876817,-0.9774835630073788,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00614,86,554.5,23.2,81.29380711629742,49.0,74.25955813958787,21.58433669424511,21.208797692042353,-1.7706755831032377,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00615,81,447.1,21.0,46.276105568611726,25.17362644663621,90.38000769316584,20.13775679142445,19.836512921153307,-1.5186331966134148,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00616,38,547.2,19.2,40.53812489198032,22.105332974556465,83.7583337883804,20.85641539825317,20.5967324809793,-1.2607966701207738,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00617,40,554.3,14.1,72.81554754886196,44.84710068846202,67.45426176448778,20.815303047294904,20.816016079869243,0.00342540364882081,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00618,18,377.5,29.4,54.06804461874706,35.228275455316854,45.541092803591766,17.639088629214115,17.34207853740004,-1.7126556725800721,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00619,27,476.8,22.5,74.87059408926034,44.04947158655325,78.3522119515734,19.69122292174842,19.383041258511778,-1.5899551526843518,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00620,58,582.6,27.0,33.983108106480145,18.0,88.4196696244486,21.566636049460353,21.24648113604459,-1.5068608837659299,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00621,63,581.0,31.3,56.742815392539185,34.67903896757804,62.13107158885027,21.59896066930006,21.198727187451027,-1.8880071350979852,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00622,29,457.7,14.1,64.95824924636645,36.46196142423374,87.88284837486009,19.341546436889082,19.292033778792224,-0.2566482034221201,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00623,57,562.7,26.2,55.050022702122064,32.923065006114236,66.4661636352665,21.250209196900606,20.964020896833382,-1.3651403109908768,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00624,77,631.8,16.1,52.578647661272946,30.93553879202185,69.12515383635625,22.275371061275287,22.174118047269893,-0.4566270179925393,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00625,37,612.2,22.2,75.14766289402837,45.63994693769079,71.17715464826384,21.82630772442821,21.519479700348803,-1.4258152536765787,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW00626,48,542.4,29.2,34.50186123255928,18.325205106628225,87.68196957262039,20.843331641614334,20.530165649537082,-1.5253943753946932,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00627,51,512.6,15.3,61.22669906012262,38.840264526861944,56.27798104850993,20.393039893897082,20.33816489426472,-0.269812935029528,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00628,66,499.7,31.8,47.36800454598689,27.85227885852269,64.57033451745323,20.34535048128881,20.064179541804897,-1.4013577724325978,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00629,51,587.4,24.5,59.248,32.0,98.0,21.65667371189646,21.271837626002217,-1.8091341832349632,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00630,91,565.6,21.1,45.52170327484091,25.769249897006105,74.8185098779121,21.632441527623207,21.427744013861034,-0.9552919506120675,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00631,47,600.4,14.4,85.32076556076294,46.64762110155221,98.0,21.427831154785313,21.512996811749794,0.39588002410694306,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00632,58,560.5,24.6,79.27260016423969,45.716057192699274,83.98169108022817,21.372747838467504,20.963911076152506,-1.950193171636136,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00633,52,615.5,22.9,89.48665250119771,52.0,83.74109707765348,22.035687117086358,21.664284089088525,-1.7143563409274807,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW00634,31,557.6,17.9,50.13920974536059,30.88224549737866,54.806933611651026,20.79329961329267,20.714042173122596,-0.3826266235612615,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00635,86,612.8,22.8,60.90672803667111,39.518403946118475,51.32493651838303,22.204413398026013,21.95624890377696,-1.1302681771218377,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00636,37,619.7,14.2,57.1805503318322,31.120314475332684,95.0,21.837043004547688,21.690792741464122,-0.6742504288651184,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW00637,44,485.6,32.0,41.8583591753961,22.86363725822246,84.68521452588159,19.88744354405206,19.541675031198604,-1.769390353188414,No Alert,Low,Conditions are within expected range; continue routine monitoring.
